LOCATIONS 100
10.00000; 1; 1; 1; 1; 3; 2; 2; 4; 1; 3; 1; 1; 1; 2; 2; 1; 1; 1; 3; 1; 4; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 2; 2; 1; 1; 1; 2; 1; 4; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 3; 2; 1; 2; 1; 2; 1; 2; 4; 1; 2; 3; 1; 3; 1; 1; 1; 3; 1; 3; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 2; 1; 3; 1; 3; 1; 1; 1; 1; 1; 1; 1; 4; 4; 1; 1; 1
11.00000; 1; 1; 1; 1; 3; 2; 2; 4; 1; 3; 1; 1; 1; 2; 3; 1; 1; 2; 3; 1; 4; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 2; 2; 1; 1; 1; 3; 1; 4; 1; 1; 1; 2; 1; 1; 1; 1; 1; 1; 4; 3; 1; 2; 1; 2; 1; 2; 4; 1; 2; 3; 2; 3; 1; 1; 1; 4; 1; 3; 1; 1; 1; 1; 2; 2; 1; 1; 1; 1; 1; 1; 2; 1; 3; 1; 4; 1; 1; 2; 1; 1; 1; 1; 4; 4; 1; 1; 1
12.00000; 1; 1; 1; 2; 3; 3; 2; 4; 1; 3; 1; 1; 1; 2; 3; 1; 1; 2; 4; 1; 4; 2; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 2; 3; 1; 1; 1; 3; 1; 4; 1; 2; 1; 3; 1; 2; 1; 1; 1; 1; 4; 3; 1; 2; 2; 2; 1; 2; 4; 1; 2; 3; 2; 3; 1; 1; 1; 4; 1; 3; 1; 1; 1; 1; 3; 2; 1; 1; 1; 1; 2; 1; 2; 1; 3; 1; 4; 1; 1; 2; 1; 1; 1; 1; 4; 4; 1; 1; 1
13.00000; 1; 1; 1; 2; 4; 3; 2; 4; 1; 3; 1; 1; 1; 2; 3; 1; 1; 2; 4; 1; 4; 2; 1; 1; 1; 1; 2; 1; 1; 1; 1; 1; 1; 2; 3; 1; 1; 1; 3; 1; 4; 1; 2; 1; 3; 1; 2; 1; 1; 1; 1; 4; 3; 1; 3; 2; 2; 1; 3; 4; 1; 2; 4; 2; 3; 1; 1; 1; 4; 1; 3; 1; 1; 1; 1; 3; 2; 1; 1; 1; 1; 2; 1; 2; 1; 3; 2; 4; 1; 1; 2; 1; 1; 1; 1; 4; 4; 1; 1; 1
14.00000; 1; 1; 1; 2; 4; 3; 2; 4; 1; 3; 1; 1; 1; 2; 3; 1; 1; 2; 4; 1; 4; 2; 1; 1; 1; 1; 2; 1; 1; 1; 1; 1; 1; 2; 4; 1; 1; 1; 3; 1; 4; 1; 2; 1; 3; 1; 2; 1; 1; 1; 1; 4; 3; 1; 3; 2; 3; 1; 3; 4; 1; 2; 4; 2; 4; 1; 2; 1; 4; 1; 3; 1; 1; 1; 1; 3; 3; 1; 1; 1; 1; 2; 1; 2; 1; 4; 2; 4; 1; 1; 2; 1; 1; 1; 1; 4; 4; 1; 2; 1
15.00000; 1; 1; 1; 2; 4; 3; 3; 4; 2; 4; 1; 1; 1; 2; 3; 1; 1; 2; 4; 1; 4; 2; 1; 1; 1; 1; 2; 1; 1; 1; 2; 1; 1; 2; 4; 2; 1; 2; 3; 1; 4; 1; 2; 1; 3; 1; 2; 1; 1; 1; 1; 4; 4; 1; 3; 2; 3; 2; 3; 4; 1; 3; 4; 2; 4; 1; 2; 1; 4; 1; 4; 1; 1; 1; 1; 3; 3; 1; 1; 2; 1; 2; 1; 2; 1; 4; 2; 4; 1; 1; 2; 1; 1; 1; 1; 4; 4; 1; 2; 1
16.00000; 1; 1; 1; 2; 4; 3; 3; 4; 2; 4; 1; 1; 1; 2; 3; 1; 1; 3; 4; 2; 4; 2; 1; 1; 1; 1; 3; 1; 1; 1; 2; 1; 1; 2; 4; 2; 1; 2; 3; 1; 4; 1; 2; 1; 3; 1; 2; 1; 1; 1; 1; 4; 4; 1; 3; 2; 4; 2; 3; 4; 1; 3; 4; 2; 4; 1; 2; 1; 4; 1; 4; 1; 1; 1; 1; 3; 3; 1; 1; 2; 1; 2; 1; 2; 1; 4; 2; 4; 1; 1; 2; 1; 1; 1; 1; 4; 4; 1; 2; 1
17.00000; 1; 1; 1; 2; 4; 3; 3; 4; 2; 4; 1; 1; 1; 2; 4; 1; 1; 3; 4; 2; 4; 2; 1; 1; 1; 1; 3; 1; 1; 1; 3; 1; 1; 3; 4; 2; 1; 2; 4; 1; 4; 1; 2; 1; 3; 1; 2; 1; 1; 1; 1; 4; 4; 1; 3; 2; 4; 2; 3; 4; 1; 3; 4; 2; 4; 1; 2; 1; 4; 1; 4; 1; 1; 2; 1; 4; 3; 2; 1; 2; 1; 2; 1; 2; 1; 4; 2; 4; 1; 1; 2; 1; 1; 1; 2; 4; 4; 1; 2; 1
18.00000; 1; 1; 1; 2; 4; 4; 4; 4; 2; 4; 1; 1; 1; 2; 4; 1; 1; 3; 4; 2; 4; 2; 1; 1; 1; 1; 3; 1; 1; 1; 3; 1; 1; 3; 4; 2; 1; 2; 4; 1; 4; 1; 2; 1; 4; 1; 2; 1; 2; 1; 1; 4; 4; 1; 3; 2; 4; 2; 4; 4; 1; 3; 4; 2; 4; 1; 2; 1; 4; 1; 4; 1; 1; 2; 2; 4; 3; 3; 1; 2; 1; 3; 1; 2; 1; 4; 2; 4; 1; 1; 3; 1; 1; 1; 2; 4; 4; 1; 2; 1
19.00000; 2; 1; 1; 2; 4; 4; 4; 4; 2; 4; 1; 1; 1; 3; 4; 2; 1; 4; 4; 2; 4; 3; 1; 1; 1; 2; 3; 2; 1; 2; 3; 2; 1; 3; 4; 2; 1; 2; 4; 1; 4; 1; 2; 1; 4; 1; 2; 1; 2; 1; 1; 4; 4; 1; 3; 2; 4; 2; 4; 4; 1; 4; 4; 2; 4; 1; 2; 1; 4; 1; 4; 1; 1; 2; 2; 4; 3; 3; 1; 2; 1; 3; 1; 2; 1; 4; 2; 4; 1; 1; 4; 1; 1; 1; 2; 4; 4; 1; 2; 1
20.00000; 2; 1; 1; 2; 4; 4; 4; 4; 3; 4; 1; 1; 1; 3; 4; 2; 1; 4; 4; 3; 4; 3; 1; 1; 1; 2; 3; 2; 1; 2; 3; 2; 1; 3; 4; 2; 1; 2; 4; 1; 4; 1; 2; 1; 4; 1; 2; 1; 2; 1; 1; 4; 4; 1; 4; 2; 4; 2; 4; 4; 1; 4; 4; 3; 4; 1; 2; 1; 4; 1; 4; 1; 1; 2; 2; 4; 4; 3; 1; 3; 1; 3; 1; 2; 1; 4; 3; 4; 1; 1; 4; 1; 1; 1; 3; 4; 4; 1; 2; 1
21.00000; 2; 1; 1; 2; 4; 4; 4; 4; 3; 4; 1; 1; 1; 4; 4; 3; 1; 4; 4; 3; 4; 3; 1; 1; 1; 2; 4; 2; 1; 2; 3; 2; 1; 3; 4; 3; 1; 2; 4; 1; 4; 1; 2; 1; 4; 1; 3; 1; 2; 1; 1; 4; 4; 1; 4; 3; 4; 2; 4; 4; 1; 4; 4; 3; 4; 1; 3; 1; 4; 1; 4; 1; 1; 2; 3; 4; 4; 3; 1; 3; 1; 3; 1; 2; 1; 4; 3; 4; 1; 1; 4; 1; 1; 1; 3; 4; 4; 1; 2; 1
22.00000; 2; 1; 1; 2; 4; 4; 4; 4; 3; 4; 1; 1; 1; 4; 4; 3; 1; 4; 4; 3; 4; 3; 1; 1; 1; 3; 4; 2; 1; 2; 3; 2; 1; 4; 4; 3; 1; 3; 4; 1; 4; 1; 3; 1; 4; 1; 3; 1; 2; 1; 1; 4; 4; 1; 4; 3; 4; 2; 4; 4; 1; 4; 4; 3; 4; 1; 3; 1; 4; 1; 4; 1; 1; 2; 3; 4; 4; 4; 1; 3; 1; 3; 1; 3; 1; 4; 3; 4; 1; 1; 4; 1; 1; 1; 3; 4; 4; 1; 2; 1
23.00000; 2; 1; 1; 2; 4; 4; 4; 4; 3; 4; 1; 1; 1; 4; 4; 3; 1; 4; 4; 3; 4; 3; 1; 1; 1; 4; 4; 2; 1; 3; 3; 3; 1; 4; 4; 3; 1; 3; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 2; 1; 1; 4; 4; 1; 4; 3; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 3; 1; 4; 1; 4; 2; 1; 3; 3; 4; 4; 4; 1; 3; 1; 3; 1; 3; 1; 4; 3; 4; 1; 1; 4; 1; 1; 1; 3; 4; 4; 1; 3; 1
24.00000; 2; 1; 1; 2; 4; 4; 4; 4; 4; 4; 1; 1; 1; 4; 4; 3; 1; 4; 4; 3; 4; 3; 1; 1; 1; 4; 4; 2; 1; 3; 4; 3; 1; 4; 4; 3; 1; 3; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 2; 1; 1; 4; 4; 1; 4; 3; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 3; 1; 4; 1; 4; 2; 1; 3; 3; 4; 4; 4; 1; 3; 1; 3; 1; 4; 1; 4; 4; 4; 1; 1; 4; 1; 2; 1; 3; 4; 4; 1; 4; 2
25.00000; 2; 1; 1; 2; 4; 4; 4; 4; 4; 4; 1; 1; 1; 4; 4; 3; 1; 4; 4; 4; 4; 3; 2; 1; 1; 4; 4; 2; 1; 3; 4; 3; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 2; 1; 1; 4; 4; 1; 4; 3; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 3; 1; 4; 1; 4; 2; 1; 3; 3; 4; 4; 4; 1; 3; 1; 4; 1; 4; 1; 4; 4; 4; 1; 1; 4; 1; 2; 1; 3; 4; 4; 1; 4; 2
26.00000; 2; 1; 1; 2; 4; 4; 4; 4; 4; 4; 1; 1; 1; 4; 4; 3; 1; 4; 4; 4; 4; 4; 2; 1; 1; 4; 4; 2; 1; 3; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 2; 1; 1; 4; 4; 1; 4; 3; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 3; 1; 4; 1; 4; 2; 1; 4; 3; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 1; 1; 4; 1; 2; 1; 4; 4; 4; 1; 4; 2
27.00000; 2; 1; 1; 3; 4; 4; 4; 4; 4; 4; 1; 1; 1; 4; 4; 3; 1; 4; 4; 4; 4; 4; 2; 1; 1; 4; 4; 2; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 2; 1; 4; 3; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 2; 1; 4; 4; 4; 1; 4; 2
28.00000; 2; 1; 1; 3; 4; 4; 4; 4; 4; 4; 1; 1; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 2; 1; 1; 4; 4; 2; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 3; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 2; 1; 4; 4; 4; 1; 4; 2
29.00000; 2; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 1; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 2; 1; 1; 4; 4; 2; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 3; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 3; 1; 4; 4; 4; 1; 4; 2
30.00000; 2; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 1; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 2; 1; 1; 4; 4; 3; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 3; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 3; 1; 4; 4; 4; 1; 4; 2
31.00000; 3; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 2; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 2; 1; 1; 4; 4; 3; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 3; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 3; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 3; 1; 4; 4; 4; 1; 4; 2
32.00000; 3; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 2; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 3; 1; 1; 4; 4; 3; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 3; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 3; 1; 4; 4; 4; 1; 4; 3
33.00000; 3; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 2; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 4; 1; 1; 4; 4; 3; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 3; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 3; 1; 4; 4; 4; 1; 4; 3
34.00000; 3; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 2; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 4; 1; 1; 4; 4; 3; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 3; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 3; 1; 4; 4; 4; 1; 4; 3
35.00000; 3; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 2; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 4; 1; 1; 4; 4; 3; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 4; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 4; 1; 4; 4; 4; 1; 4; 3
36.00000; 4; 1; 1; 4; 4; 4; 4; 4; 4; 4; 1; 2; 1; 4; 4; 4; 1; 4; 4; 4; 4; 4; 4; 1; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 4; 1; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 4; 1; 1; 4; 4; 1; 4; 4; 4; 2; 4; 4; 1; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 4; 1; 4; 4; 4; 4; 4; 1; 4; 1; 4; 1; 4; 1; 4; 4; 4; 2; 1; 4; 1; 4; 1; 4; 4; 4; 1; 4; 4
